OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ActivityConductingOrganizationText,MonitoringLocationIdentifier,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionEquipmentName,ResultDetectionConditionText,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,PrecisionValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,PreparationStartDate,ProviderName
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20130710_0845,Field Msr/Obs,Water,,2013-07-10,08:45:00,PDT,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Phosphorus,Total,80,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20130710_0845,Field Msr/Obs,Water,,2013-07-10,08:45:00,PDT,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Nitrogen,Total,192,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20130717_0950,Field Msr/Obs,Water,,2013-07-17,09:50:00,PDT,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Phosphorus,Total,86,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20130717_0950,Field Msr/Obs,Water,,2013-07-17,09:50:00,PDT,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Nitrogen,Total,170,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20130723_1120,Field Msr/Obs,Water,,2013-07-23,11:20:00,PDT,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Phosphorus,Total,81,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20130723_1120,Field Msr/Obs,Water,,2013-07-23,11:20:00,PDT,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Nitrogen,Total,162,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20130731_0900,Field Msr/Obs,Water,,2013-07-31,09:00:00,PDT,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Phosphorus,Total,81,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20130731_0900,Field Msr/Obs,Water,,2013-07-31,09:00:00,PDT,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Nitrogen,Total,150,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20130808_1000,Field Msr/Obs,Water,,2013-08-08,10:00:00,PDT,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Phosphorus,Total,84,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20130808_1000,Field Msr/Obs,Water,,2013-08-08,10:00:00,PDT,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Nitrogen,Total,156,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20130813_0900,Field Msr/Obs,Water,,2013-08-13,09:00:00,PDT,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Phosphorus,Total,76,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20130813_0900,Field Msr/Obs,Water,,2013-08-13,09:00:00,PDT,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Nitrogen,Total,161,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20130828_0911,Field Msr/Obs,Water,,2013-08-28,09:11:00,PDT,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Phosphorus,Total,75,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20130828_0911,Field Msr/Obs,Water,,2013-08-28,09:11:00,PDT,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Nitrogen,Total,128,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20130905_0924,Field Msr/Obs,Water,,2013-09-05,09:24:00,PDT,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Phosphorus,Total,83,ug/l,,Final,,Actual,,,,,,5.a. NH4 0.017 0.003 0.061,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20130905_0924,Field Msr/Obs,Water,,2013-09-05,09:24:00,PDT,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Nitrogen,Total,127,ug/l,,Final,,Actual,,,,,,5.a. NH4 0.017 0.003 0.061,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20130911_0900,Field Msr/Obs,Water,,2013-09-11,09:00:00,PDT,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Phosphorus,Total,74,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20130911_0900,Field Msr/Obs,Water,,2013-09-11,09:00:00,PDT,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Nitrogen,Total,142,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20130925_0845,Field Msr/Obs,Water,,2013-09-25,08:45:00,PDT,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Phosphorus,Total,66,ug/l,,Final,,Actual,,,,,,6.a. TP,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20130925_0845,Field Msr/Obs,Water,,2013-09-25,08:45:00,PDT,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Nitrogen,Total,116,ug/l,,Final,,Actual,,,,,,6.a. TP,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20131010_0850,Field Msr/Obs,Water,,2013-10-10,08:50:00,PDT,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Phosphorus,Total,68,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20131010_0850,Field Msr/Obs,Water,,2013-10-10,08:50:00,PDT,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Nitrogen,Total,99,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20131016_1009,Field Msr/Obs,Water,,2013-10-16,10:09:00,PDT,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Phosphorus,Total,66,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20131016_1009,Field Msr/Obs,Water,,2013-10-16,10:09:00,PDT,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Nitrogen,Total,84,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20131023_0830,Field Msr/Obs,Water,,2013-10-23,08:30:00,PDT,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Phosphorus,Total,68,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20131023_0830,Field Msr/Obs,Water,,2013-10-23,08:30:00,PDT,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Nitrogen,Total,82,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20131104_1030,Field Msr/Obs,Water,,2013-11-04,10:30:00,PST,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Phosphorus,Total,70,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20131104_1030,Field Msr/Obs,Water,,2013-11-04,10:30:00,PST,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Nitrogen,Total,68,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20131118_1100,Field Msr/Obs,Water,,2013-11-18,11:00:00,PST,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Phosphorus,Total,65,ug/l,,Final,,Actual,,,,,,5.a. TP dupe 0.064 spike 0.254  5.a. TN rerun 0.061 0.061 0.587,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20131118_1100,Field Msr/Obs,Water,,2013-11-18,11:00:00,PST,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Nitrogen,Total,74,ug/l,,Final,,Actual,,,,,,5.a. TP dupe 0.064 spike 0.254  5.a. TN rerun 0.061 0.061 0.587,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20131202_1020,Field Msr/Obs,Water,,2013-12-02,10:20:00,PST,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Phosphorus,Total,74,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20131202_1020,Field Msr/Obs,Water,,2013-12-02,10:20:00,PST,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Nitrogen,Total,71,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20131216_1048,Field Msr/Obs,Water,,2013-12-16,10:48:00,PST,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Phosphorus,Total,77,ug/l,,Final,,Actual,,,,,,5.a. 0.072,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20131216_1048,Field Msr/Obs,Water,,2013-12-16,10:48:00,PST,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Nitrogen,Total,92,ug/l,,Final,,Actual,,,,,,5.a. 0.072,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20131218_0841,Field Msr/Obs,Water,,2013-12-18,08:41:00,PST,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Phosphorus,Total,79,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20131218_0841,Field Msr/Obs,Water,,2013-12-18,08:41:00,PST,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Nitrogen,Total,98,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20140115_0830,Field Msr/Obs,Water,,2014-01-15,08:30:00,PST,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Phosphorus,Total,68,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20140115_0830,Field Msr/Obs,Water,,2014-01-15,08:30:00,PST,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Nitrogen,Total,66,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20140127_1100,Field Msr/Obs,Water,,2014-01-27,11:00:00,PST,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Phosphorus,Total,76,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20140127_1100,Field Msr/Obs,Water,,2014-01-27,11:00:00,PST,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Nitrogen,Total,55,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20140130_0852,Field Msr/Obs,Water,,2014-01-30,08:52:00,PST,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Phosphorus,Total,83,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20140130_0852,Field Msr/Obs,Water,,2014-01-30,08:52:00,PST,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Nitrogen,Total,90,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20140210_1455,Field Msr/Obs,Water,,2014-02-10,14:55:00,PST,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Phosphorus,Total,79,ug/l,,Final,,Actual,,,,,,5.a. NH4 0.028,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20140210_1455,Field Msr/Obs,Water,,2014-02-10,14:55:00,PST,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Nitrogen,Total,95,ug/l,,Final,,Actual,,,,,,5.a. NH4 0.028,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20140215_1458,Field Msr/Obs,Water,,2014-02-15,14:58:00,PST,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Phosphorus,Total,93,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20140215_1458,Field Msr/Obs,Water,,2014-02-15,14:58:00,PST,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Nitrogen,Total,234,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20140218_1327,Field Msr/Obs,Water,,2014-02-18,13:27:00,PST,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Phosphorus,Total,176,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20140218_1327,Field Msr/Obs,Water,,2014-02-18,13:27:00,PST,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Nitrogen,Total,762,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20140224_1130,Field Msr/Obs,Water,,2014-02-24,11:30:00,PST,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Phosphorus,Total,89,ug/l,,Final,,Actual,,,,,,5.a. NH4 0.014 0.018 0.065,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20140224_1130,Field Msr/Obs,Water,,2014-02-24,11:30:00,PST,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Nitrogen,Total,258,ug/l,,Final,,Actual,,,,,,5.a. NH4 0.014 0.018 0.065,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20140304_0830,Field Msr/Obs,Water,,2014-03-04,08:30:00,PST,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Phosphorus,Total,83,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20140304_0830,Field Msr/Obs,Water,,2014-03-04,08:30:00,PST,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Nitrogen,Total,187,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20140319_0920,Field Msr/Obs,Water,,2014-03-19,09:20:00,PDT,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Phosphorus,Total,81,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20140319_0920,Field Msr/Obs,Water,,2014-03-19,09:20:00,PDT,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Nitrogen,Total,373,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20140324_0928,Field Msr/Obs,Water,,2014-03-24,09:28:00,PDT,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Phosphorus,Total,77,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20140324_0928,Field Msr/Obs,Water,,2014-03-24,09:28:00,PDT,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Nitrogen,Total,339,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20140409_0855,Field Msr/Obs,Water,,2014-04-09,08:55:00,PDT,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Phosphorus,Total,78,ug/l,,Final,,Actual,,,,,,5.a. PO4 0.050 5.a. NH4 0.026,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20140409_0855,Field Msr/Obs,Water,,2014-04-09,08:55:00,PDT,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Nitrogen,Total,382,ug/l,,Final,,Actual,,,,,,5.a. PO4 0.050 5.a. NH4 0.026,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20140422_0845,Field Msr/Obs,Water,,2014-04-22,08:45:00,PDT,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Phosphorus,Total,79,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20140422_0845,Field Msr/Obs,Water,,2014-04-22,08:45:00,PDT,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Nitrogen,Total,349,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20140507_0830,Field Msr/Obs,Water,,2014-05-07,08:30:00,PDT,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Phosphorus,Total,71,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20140507_0830,Field Msr/Obs,Water,,2014-05-07,08:30:00,PDT,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Nitrogen,Total,268,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20140514_1129,Field Msr/Obs,Water,,2014-05-14,11:29:00,PDT,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Phosphorus,Total,71,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
